Slot,Bus1,Bus2,Bus3,Bus4,Bus6,Bus7,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus27,Bus28,Bus29,Bus31,Bus32,Bus70,Bus74,Bus75,Bus114,Bus115,Bus117,Bus33,Bus34,Bus35,Bus36,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus62,Bus66,Bus67,Bus76,Bus77,Bus78,Bus79,Bus80,Bus97,Bus98,Bus118,Bus82,Bus83,Bus84,Bus85,Bus86,Bus88,Bus90,Bus92,Bus93,Bus94,Bus95,Bus96,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus112,LOAD
89,245.5855333,96.30183333,187.7953667,144.4754,250.3938,91.49356667,337.0790333,226.3070333,163.7085333,67.40676667,433.3808667,120.3886,51.69283333,288.9054667,216.6904333,86.68523333,67.40676667,48.17356667,33.7034,298.5674,81.87696667,115.5803333,207.0738333,284.0971333,299.3838667,308.4561,213.1976333,38.51166667,105.9183667,96.30183333,23.00016667,58.9885,32.99326667,30.99653333,25.43016667,18.63636667,34.8487,34.8487,16.95343333,15.0697,49.9184,26.37196667,32.02316667,18.83716667,81.94156667,16.01156667,16.01156667,16.95343333,21.6627,106.4298667,59.337,79.11596667,11.30226667,11.30226667,260.8944,73.46483333,72.52303333,36.73243333,26.37196667,64.04626667,57.45326667,66.8719,36.73243333,122.4414333,14.1279,32.02316667,31.0813,156.6441333,58.01633333,31.90896667,69.61966667,60.9172,139.2392333,226.2638,188.5531667,34.80983333,87.02453333,121.8343667,110.2310333,107.3302667,63.81796667,14.5041,66.7188,110.2310333,89.92533333,124.7351333,80.1425,5.801633333,23.2065,113.1319,72.52043333,9097.4158
90,246.5324167,96.67314167,188.5194333,145.03245,251.359225,91.84633333,338.3786917,227.1795917,164.3397417,67.66665833,435.0518333,120.852775,51.89214167,290.0193833,217.5259167,87.01946667,67.66665833,48.35930833,33.83335,299.718575,82.19265833,116.0259667,207.8722417,285.1925167,300.5381833,309.6454,214.0196417,38.66015833,106.3267583,96.67314167,23.03968333,59.08985,33.04995833,31.04979167,25.47385833,18.66838333,34.908575,34.908575,16.98256667,15.0956,50.004175,26.41728333,32.07818333,18.86953333,82.08235833,16.03908333,16.03908333,16.98256667,21.699925,106.6127333,59.43895,79.25190833,11.32168333,11.32168333,261.342675,73.59106667,72.64764167,36.79554167,26.41728333,64.15630833,57.55198333,66.9868,36.79554167,122.6518167,14.152175,32.07818333,31.1347,157.3510167,58.27814167,32.05295833,69.93383333,61.1921,139.8675667,227.28485,189.4040333,34.96691667,87.41724167,122.3841583,110.7284667,107.8146083,64.10595833,14.56955,67.019875,110.7284667,90.33114167,125.2980167,80.50415,5.827816667,23.311225,113.642425,72.84769167,9130.203675
91,247.4793,97.04445,189.2435,145.5895,252.32465,92.1991,339.67835,228.05215,164.97095,67.92655,436.7228,121.31695,52.09145,291.1333,218.3614,87.3537,67.92655,48.54505,33.9633,300.86975,82.50835,116.4716,208.67065,286.2879,301.6925,310.8347,214.84165,38.80865,106.73515,97.04445,23.0792,59.1912,33.10665,31.10305,25.51755,18.7004,34.96845,34.96845,17.0117,15.1215,50.08995,26.4626,32.1332,18.9019,82.22315,16.0666,16.0666,17.0117,21.73715,106.7956,59.5409,79.38785,11.3411,11.3411,261.79095,73.7173,72.77225,36.85865,26.4626,64.26635,57.6507,67.1017,36.85865,122.8622,14.17645,32.1332,31.1881,158.0579,58.53995,32.19695,70.248,61.467,140.4959,228.3059,190.2549,35.124,87.80995,122.93395,111.2259,108.29895,64.39395,14.635,67.32095,111.2259,90.73695,125.8609,80.8658,5.854,23.41595,114.15295,73.17495,9162.99155
92,248.4261833,97.41575833,189.9675667,146.14655,253.290075,92.55186667,340.9780083,228.9247083,165.6021583,68.18644167,438.3937667,121.781125,52.29075833,292.2472167,219.1968833,87.68793333,68.18644167,48.73079167,34.09325,302.020925,82.82404167,116.9172333,209.4690583,287.3832833,302.8468167,312.024,215.6636583,38.95714167,107.1435417,97.41575833,23.11871667,59.29255,33.16334167,31.15630833,25.56124167,18.73241667,35.028325,35.028325,17.04083333,15.1474,50.175725,26.50791667,32.18821667,18.93426667,82.36394167,16.09411667,16.09411667,17.04083333,21.774375,106.9784667,59.64285,79.52379167,11.36051667,11.36051667,262.239225,73.84353333,72.89685833,36.92175833,26.50791667,64.37639167,57.74941667,67.2166,36.92175833,123.0725833,14.200725,32.18821667,31.2415,158.7647833,58.80175833,32.34094167,70.56216667,61.7419,141.1242333,229.32695,191.1057667,35.28108333,88.20265833,123.4837417,111.7233333,108.7832917,64.68194167,14.70045,67.622025,111.7233333,91.14275833,126.4237833,81.22745,5.880183333,23.520675,114.663475,73.50220833,9195.779425
93,249.3730667,97.78706667,190.6916333,146.7036,254.2555,92.90463333,342.2776667,229.7972667,166.2333667,68.44633333,440.0647333,122.2453,52.49006667,293.3611333,220.0323667,88.02216667,68.44633333,48.91653333,34.2232,303.1721,83.13973333,117.3628667,210.2674667,288.4786667,304.0011333,313.2133,216.4856667,39.10563333,107.5519333,97.78706667,23.15823333,59.3939,33.22003333,31.20956667,25.60493333,18.76443333,35.0882,35.0882,17.06996667,15.1733,50.2615,26.55323333,32.24323333,18.96663333,82.50473333,16.12163333,16.12163333,17.06996667,21.8116,107.1613333,59.7448,79.65973333,11.37993333,11.37993333,262.6875,73.96976667,73.02146667,36.98486667,26.55323333,64.48643333,57.84813333,67.3315,36.98486667,123.2829667,14.225,32.24323333,31.2949,159.4716667,59.06356667,32.48493333,70.87633333,62.0168,141.7525667,230.348,191.9566333,35.43816667,88.59536667,124.0335333,112.2207667,109.2676333,64.96993333,14.7659,67.9231,112.2207667,91.54856667,126.9866667,81.5891,5.906366667,23.6254,115.174,73.82946667,9228.5673
94,250.31995,98.158375,191.4157,147.26065,255.220925,93.2574,343.577325,230.669825,166.864575,68.706225,441.7357,122.709475,52.689375,294.47505,220.86785,88.3564,68.706225,49.102275,34.35315,304.323275,83.455425,117.8085,211.065875,289.57405,305.15545,314.4026,217.307675,39.254125,107.960325,98.158375,23.19775,59.49525,33.276725,31.262825,25.648625,18.79645,35.148075,35.148075,17.0991,15.1992,50.347275,26.59855,32.29825,18.999,82.645525,16.14915,16.14915,17.0991,21.848825,107.3442,59.84675,79.795675,11.39935,11.39935,263.135775,74.096,73.146075,37.047975,26.59855,64.596475,57.94685,67.4464,37.047975,123.49335,14.249275,32.29825,31.3483,160.17855,59.325375,32.628925,71.1905,62.2917,142.3809,231.36905,192.8075,35.59525,88.988075,124.583325,112.7182,109.751975,65.257925,14.83135,68.224175,112.7182,91.954375,127.54955,81.95075,5.93255,23.730125,115.684525,74.156725,9261.355175
95,251.2668333,98.52968333,192.1397667,147.8177,256.18635,93.61016667,344.8769833,231.5423833,167.4957833,68.96611667,443.4066667,123.17365,52.88868333,295.5889667,221.7033333,88.69063333,68.96611667,49.28801667,34.4831,305.47445,83.77111667,118.2541333,211.8642833,290.6694333,306.3097667,315.5919,218.1296833,39.40261667,108.3687167,98.52968333,23.23726667,59.5966,33.33341667,31.31608333,25.69231667,18.82846667,35.20795,35.20795,17.12823333,15.2251,50.43305,26.64386667,32.35326667,19.03136667,82.78631667,16.17666667,16.17666667,17.12823333,21.88605,107.5270667,59.9487,79.93161667,11.41876667,11.41876667,263.58405,74.22223333,73.27068333,37.11108333,26.64386667,64.70651667,58.04556667,67.5613,37.11108333,123.7037333,14.27355,32.35326667,31.4017,160.8854333,59.58718333,32.77291667,71.50466667,62.5666,143.0092333,232.3901,193.6583667,35.75233333,89.38078333,125.1331167,113.2156333,110.2363167,65.54591667,14.8968,68.52525,113.2156333,92.36018333,128.1124333,82.3124,5.958733333,23.83485,116.19505,74.48398333,9294.14305
96,252.2137167,98.90099167,192.8638333,148.37475,257.151775,93.96293333,346.1766417,232.4149417,168.1269917,69.22600833,445.0776333,123.637825,53.08799167,296.7028833,222.5388167,89.02486667,69.22600833,49.47375833,34.61305,306.625625,84.08680833,118.6997667,212.6626917,291.7648167,307.4640833,316.7812,218.9516917,39.55110833,108.7771083,98.90099167,23.27678333,59.69795,33.39010833,31.36934167,25.73600833,18.86048333,35.267825,35.267825,17.15736667,15.251,50.518825,26.68918333,32.40828333,19.06373333,82.92710833,16.20418333,16.20418333,17.15736667,21.923275,107.7099333,60.05065,80.06755833,11.43818333,11.43818333,264.032325,74.34846667,73.39529167,37.17419167,26.68918333,64.81655833,58.14428333,67.6762,37.17419167,123.9141167,14.297825,32.40828333,31.4551,161.5923167,59.84899167,32.91690833,71.81883333,62.8415,143.6375667,233.41115,194.5092333,35.90941667,89.77349167,125.6829083,113.7130667,110.7206583,65.83390833,14.96225,68.826325,113.7130667,92.76599167,128.6753167,82.67405,5.984916667,23.939575,116.705575,74.81124167,9326.930925
97,253.1606,99.2723,193.5879,148.9318,258.1172,94.3157,347.4763,233.2875,168.7582,69.4859,446.7486,124.102,53.2873,297.8168,223.3743,89.3591,69.4859,49.6595,34.743,307.7768,84.4025,119.1454,213.4611,292.8602,308.6184,317.9705,219.7737,39.6996,109.1855,99.2723,23.3163,59.7993,33.4468,31.4226,25.7797,18.8925,35.3277,35.3277,17.1865,15.2769,50.6046,26.7345,32.4633,19.0961,83.0679,16.2317,16.2317,17.1865,21.9605,107.8928,60.1526,80.2035,11.4576,11.4576,264.4806,74.4747,73.5199,37.2373,26.7345,64.9266,58.243,67.7911,37.2373,124.1245,14.3221,32.4633,31.5085,162.2992,60.1108,33.0609,72.133,63.1164,144.2659,234.4322,195.3601,36.0665,90.1662,126.2327,114.2105,111.205,66.1219,15.0277,69.1274,114.2105,93.1718,129.2382,83.0357,6.0111,24.0443,117.2161,75.1385,9359.7188
98,253.968525,99.58910833,194.2057083,149.4070917,258.9409417,94.61669167,348.5852167,234.032,169.2967667,69.70765833,448.174325,124.4980583,53.45735833,298.7672333,224.0871667,89.644275,69.70765833,49.81798333,34.853875,308.7590167,84.67185,119.5256333,214.142325,293.7948167,309.6033083,318.9852583,220.475075,39.82629167,109.5339417,99.58910833,23.39129167,59.99163333,33.55436667,31.52365833,25.86261667,18.95326667,35.441325,35.441325,17.241775,15.32603333,50.76735833,26.82048333,32.56770833,19.15751667,83.33506667,16.2839,16.2839,17.241775,22.031125,108.2398083,60.34606667,80.46145,11.49445,11.49445,265.3312333,74.714225,73.75635833,37.35706667,26.82048333,65.135425,58.430325,68.009125,37.35706667,124.5237083,14.36815833,32.56770833,31.60984167,163.6669917,60.61739167,33.339525,72.74090833,63.64831667,145.481725,236.4079,197.006525,36.37045,90.92608333,127.2965417,115.173025,112.1421917,66.67915,15.15435,69.70998333,115.173025,93.95700833,130.327375,83.73549167,6.061758333,24.24694167,118.20395,75.77174167,9401.335692
99,254.77645,99.90591667,194.8235167,149.8823833,259.7646833,94.91768333,349.6941333,234.7765,169.8353333,69.92941667,449.60005,124.8941167,53.62741667,299.7176667,224.8000333,89.92945,69.92941667,49.97646667,34.96475,309.7412333,84.9412,119.9058667,214.82355,294.7294333,310.5882167,320.0000167,221.17645,39.95298333,109.8823833,99.90591667,23.46628333,60.18396667,33.66193333,31.62471667,25.94553333,19.01403333,35.55495,35.55495,17.29705,15.37516667,50.93011667,26.90646667,32.67211667,19.21893333,83.60223333,16.3361,16.3361,17.29705,22.10175,108.5868167,60.53953333,80.7194,11.5313,11.5313,266.1818667,74.95375,73.99281667,37.47683333,26.90646667,65.34425,58.61765,68.22715,37.47683333,124.9229167,14.41421667,32.67211667,31.71118333,165.0347833,61.12398333,33.61815,73.34881667,64.18023333,146.69755,238.3836,198.65295,36.6744,91.68596667,128.3603833,116.13555,113.0793833,67.2364,15.281,70.29256667,116.13555,94.74221667,131.41655,84.43528333,6.112416667,24.44958333,119.1918,76.40498333,9442.952583
100,255.584375,100.222725,195.441325,150.357675,260.588425,95.218675,350.80305,235.521,170.3739,70.151175,451.025775,125.290175,53.797475,300.6681,225.5129,90.214625,70.151175,50.13495,35.075625,310.72345,85.21055,120.2861,215.504775,295.66405,311.573125,321.014775,221.877825,40.079675,110.230825,100.222725,23.541275,60.3763,33.7695,31.725775,26.02845,19.0748,35.668575,35.668575,17.352325,15.4243,51.092875,26.99245,32.776525,19.28035,83.8694,16.3883,16.3883,17.352325,22.172375,108.933825,60.733,80.97735,11.56815,11.56815,267.0325,75.193275,74.229275,37.5966,26.99245,65.553075,58.804975,68.445175,37.5966,125.322125,14.460275,32.776525,31.812525,166.402575,61.630575,33.896775,73.956725,64.71215,147.913375,240.3593,200.299375,36.97835,92.44585,129.424225,117.098075,114.016575,67.79365,15.40765,70.87515,117.098075,95.527425,132.505725,85.135075,6.163075,24.652225,120.17965,77.038225,9484.569475
101,256.3923,100.5395333,196.0591333,150.8329667,261.4121667,95.51966667,351.9119667,236.2655,170.9124667,70.37293333,452.4515,125.6862333,53.96753333,301.6185333,226.2257667,90.4998,70.37293333,50.29343333,35.1865,311.7056667,85.4799,120.6663333,216.186,296.5986667,312.5580333,322.0295333,222.5792,40.20636667,110.5792667,100.5395333,23.61626667,60.56863333,33.87706667,31.82683333,26.11136667,19.13556667,35.7822,35.7822,17.4076,15.47343333,51.25563333,27.07843333,32.88093333,19.34176667,84.13656667,16.4405,16.4405,17.4076,22.243,109.2808333,60.92646667,81.2353,11.605,11.605,267.8831333,75.4328,74.46573333,37.71636667,27.07843333,65.7619,58.9923,68.6632,37.71636667,125.7213333,14.50633333,32.88093333,31.91386667,167.7703667,62.13716667,34.1754,74.56463333,65.24406667,149.1292,242.335,201.9458,37.2823,93.20573333,130.4880667,118.0606,114.9537667,68.3509,15.5343,71.45773333,118.0606,96.31263333,133.5949,85.83486667,6.213733333,24.85486667,121.1675,77.67146667,9526.186367
102,257.200225,100.8563417,196.6769417,151.3082583,262.2359083,95.82065833,353.0208833,237.01,171.4510333,70.59469167,453.877225,126.0822917,54.13759167,302.5689667,226.9386333,90.784975,70.59469167,50.45191667,35.297375,312.6878833,85.74925,121.0465667,216.867225,297.5332833,313.5429417,323.0442917,223.280575,40.33305833,110.9277083,100.8563417,23.69125833,60.76096667,33.98463333,31.92789167,26.19428333,19.19633333,35.895825,35.895825,17.462875,15.52256667,51.41839167,27.16441667,32.98534167,19.40318333,84.40373333,16.4927,16.4927,17.462875,22.313625,109.6278417,61.11993333,81.49325,11.64185,11.64185,268.7337667,75.672325,74.70219167,37.83613333,27.16441667,65.970725,59.179625,68.881225,37.83613333,126.1205417,14.55239167,32.98534167,32.01520833,169.1381583,62.64375833,34.454025,75.17254167,65.77598333,150.345025,244.3107,203.592225,37.58625,93.96561667,131.5519083,119.023125,115.8909583,68.90815,15.66095,72.04031667,119.023125,97.09784167,134.684075,86.53465833,6.264391667,25.05750833,122.15535,78.30470833,9567.803258
103,258.00815,101.17315,197.29475,151.78355,263.05965,96.12165,354.1298,237.7545,171.9896,70.81645,455.30295,126.47835,54.30765,303.5194,227.6515,91.07015,70.81645,50.6104,35.40825,313.6701,86.0186,121.4268,217.54845,298.4679,314.52785,324.05905,223.98195,40.45975,111.27615,101.17315,23.76625,60.9533,34.0922,32.02895,26.2772,19.2571,36.00945,36.00945,17.51815,15.5717,51.58115,27.2504,33.08975,19.4646,84.6709,16.5449,16.5449,17.51815,22.38425,109.97485,61.3134,81.7512,11.6787,11.6787,269.5844,75.91185,74.93865,37.9559,27.2504,66.17955,59.36695,69.09925,37.9559,126.51975,14.59845,33.08975,32.11655,170.50595,63.15035,34.73265,75.78045,66.3079,151.56085,246.2864,205.23865,37.8902,94.7255,132.61575,119.98565,116.82815,69.4654,15.7876,72.6229,119.98565,97.88305,135.77325,87.23445,6.31505,25.26015,123.1432,78.93795,9609.42015
104,258.816075,101.4899583,197.9125583,152.2588417,263.8833917,96.42264167,355.2387167,238.499,172.5281667,71.03820833,456.728675,126.8744083,54.47770833,304.4698333,228.3643667,91.355325,71.03820833,50.76888333,35.519125,314.6523167,86.28795,121.8070333,218.229675,299.4025167,315.5127583,325.0738083,224.683325,40.58644167,111.6245917,101.4899583,23.84124167,61.14563333,34.19976667,32.13000833,26.36011667,19.31786667,36.123075,36.123075,17.573425,15.62083333,51.74390833,27.33638333,33.19415833,19.52601667,84.93806667,16.5971,16.5971,17.573425,22.454875,110.3218583,61.50686667,82.00915,11.71555,11.71555,270.4350333,76.151375,75.17510833,38.07566667,27.33638333,66.388375,59.554275,69.317275,38.07566667,126.9189583,14.64450833,33.19415833,32.21789167,171.8737417,63.65694167,35.011275,76.38835833,66.83981667,152.776675,248.2621,206.885075,38.19415,95.48538333,133.6795917,120.948175,117.7653417,70.02265,15.91425,73.20548333,120.948175,98.66825833,136.862425,87.93424167,6.365708333,25.46279167,124.13105,79.57119167,9651.037042
105,259.624,101.8067667,198.5303667,152.7341333,264.7071333,96.72363333,356.3476333,239.2435,173.0667333,71.25996667,458.1544,127.2704667,54.64776667,305.4202667,229.0772333,91.6405,71.25996667,50.92736667,35.63,315.6345333,86.5573,122.1872667,218.9109,300.3371333,316.4976667,326.0885667,225.3847,40.71313333,111.9730333,101.8067667,23.91623333,61.33796667,34.30733333,32.23106667,26.44303333,19.37863333,36.2367,36.2367,17.6287,15.66996667,51.90666667,27.42236667,33.29856667,19.58743333,85.20523333,16.6493,16.6493,17.6287,22.5255,110.6688667,61.70033333,82.2671,11.7524,11.7524,271.2856667,76.3909,75.41156667,38.19543333,27.42236667,66.5972,59.7416,69.5353,38.19543333,127.3181667,14.69056667,33.29856667,32.31923333,173.2415333,64.16353333,35.2899,76.99626667,67.37173333,153.9925,250.2378,208.5315,38.4981,96.24526667,134.7434333,121.9107,118.7025333,70.5799,16.0409,73.78806667,121.9107,99.45346667,137.9516,88.63403333,6.416366667,25.66543333,125.1189,80.20443333,9692.653933
106,260.431925,102.123575,199.148175,153.209425,265.530875,97.024625,357.45655,239.988,173.6053,71.481725,459.580125,127.666525,54.817825,306.3707,229.7901,91.925675,71.481725,51.08585,35.740875,316.61675,86.82665,122.5675,219.592125,301.27175,317.482575,327.103325,226.086075,40.839825,112.321475,102.123575,23.991225,61.5303,34.4149,32.332125,26.52595,19.4394,36.350325,36.350325,17.683975,15.7191,52.069425,27.50835,33.402975,19.64885,85.4724,16.7015,16.7015,17.683975,22.596125,111.015875,61.8938,82.52505,11.78925,11.78925,272.1363,76.630425,75.648025,38.3152,27.50835,66.806025,59.928925,69.753325,38.3152,127.717375,14.736625,33.402975,32.420575,174.609325,64.670125,35.568525,77.604175,67.90365,155.208325,252.2135,210.177925,38.80205,97.00515,135.807275,122.873225,119.639725,71.13715,16.16755,74.37065,122.873225,100.238675,139.040775,89.333825,6.467025,25.868075,126.10675,80.837675,9734.270825
107,261.23985,102.4403833,199.7659833,153.6847167,266.3546167,97.32561667,358.5654667,240.7325,174.1438667,71.70348333,461.00585,128.0625833,54.98788333,307.3211333,230.5029667,92.21085,71.70348333,51.24433333,35.85175,317.5989667,87.096,122.9477333,220.27335,302.2063667,318.4674833,328.1180833,226.78745,40.96651667,112.6699167,102.4403833,24.06621667,61.72263333,34.52246667,32.43318333,26.60886667,19.50016667,36.46395,36.46395,17.73925,15.76823333,52.23218333,27.59433333,33.50738333,19.71026667,85.73956667,16.7537,16.7537,17.73925,22.66675,111.3628833,62.08726667,82.783,11.8261,11.8261,272.9869333,76.86995,75.88448333,38.43496667,27.59433333,67.01485,60.11625,69.97135,38.43496667,128.1165833,14.78268333,33.50738333,32.52191667,175.9771167,65.17671667,35.84715,78.21208333,68.43556667,156.42415,254.1892,211.82435,39.106,97.76503333,136.8711167,123.83575,120.5769167,71.6944,16.2942,74.95323333,123.83575,101.0238833,140.12995,90.03361667,6.517683333,26.07071667,127.0946,81.47091667,9775.887717
108,262.047775,102.7571917,200.3837917,154.1600083,267.1783583,97.62660833,359.6743833,241.477,174.6824333,71.92524167,462.431575,128.4586417,55.15794167,308.2715667,231.2158333,92.496025,71.92524167,51.40281667,35.962625,318.5811833,87.36535,123.3279667,220.954575,303.1409833,319.4523917,329.1328417,227.488825,41.09320833,113.0183583,102.7571917,24.14120833,61.91496667,34.63003333,32.53424167,26.69178333,19.56093333,36.577575,36.577575,17.794525,15.81736667,52.39494167,27.68031667,33.61179167,19.77168333,86.00673333,16.8059,16.8059,17.794525,22.737375,111.7098917,62.28073333,83.04095,11.86295,11.86295,273.8375667,77.109475,76.12094167,38.55473333,27.68031667,67.223675,60.303575,70.189375,38.55473333,128.5157917,14.82874167,33.61179167,32.62325833,177.3449083,65.68330833,36.125775,78.81999167,68.96748333,157.639975,256.1649,213.470775,39.40995,98.52491667,137.9349583,124.798275,121.5141083,72.25165,16.42085,75.53581667,124.798275,101.8090917,141.219125,90.73340833,6.568341667,26.27335833,128.08245,82.10415833,9817.504608
