,BR_ID,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
663,br663,bus4072,bus4156,0.00671,0.0278,0.00472,221,0,0,0,0,1,0,0,110.51,-14.29,-109.67,17.31,0,0,0,0
664,br664,bus4072,bus4168,0.00284,0.01981,0.00324,221,0,0,0,0,1,0,0,-88.01,-0.1,88.23,1.33,0,0,0,0
665,br665,bus4072,bus4168,0.00284,0.01981,0.00324,221,0,0,0,0,1,0,0,-88.01,-0.1,88.23,1.33,0,0,0,0
666,br666,bus4074,bus4073,0.00046,0.01717,0,397,0,0,1,0,1,0,0,-266.01,52.73,266.33,-40.55,0,0,0,0
667,br667,bus4074,bus4073,0.00046,0.01717,0,397,0,0,1,0,1,0,0,-266.01,52.73,266.33,-40.55,0,0,0,0
668,br668,bus4075,bus4073,0.0015,0.06318,0,220,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
669,br669,bus4076,bus4073,0.0015,0.05994,0,220,0,0,1,0,1,0,0,175.84,36.05,-175.38,-17.84,0,0,0,0
670,br670,bus4077,bus4073,0.00135,0.06817,0,220,0,0,1,0,1,0,0,97.06,28.93,-96.93,-22.34,0,0,0,0
671,br671,bus4146,bus4073,0.006,0.06,0.115,548,0,0,0,0,1,0,0,169.9,2.03,-168.24,2.73,0,0,0,0
672,br672,bus4073,bus4183,0.01015,0.07248,0.13214,750,0,0,0,0,1,0,0,-277.61,53.6,285.61,-10.03,0,0,0,0
673,br673,bus4192,bus4073,0.0062,0.06449,0.21975,820,0,0,0,0,1,0,0,301.31,1.28,-295.89,32.42,0,0,0,0
674,br674,bus4155,bus4074,0.01013,0.05786,0.00869,221,0,0,0,0,1,0,0,-55.58,-18.43,55.92,19.52,0,0,0,0
675,br675,bus4120,bus4078,0.00325,0.01949,0.00265,250,0,0,0,0,1,0,0,29.07,12.41,-29.03,-12.47,0,0,0,0
676,br676,bus4078,bus4180,0.01569,0.08959,0.01346,98,0,0,0,0,1,0,0,-4.07,-0.92,4.07,-0.38,0,0,0,0
677,br677,bus4079,bus4157,0.00338,0.02308,0.00393,250,0,0,0,0,1,0,0,175.22,-7.86,-174.19,14.46,0,0,0,0
678,br678,bus4079,bus4157,0.00338,0.02308,0.00393,250,0,0,0,0,1,0,0,175.22,-7.86,-174.19,14.46,0,0,0,0
679,br679,bus4081,bus4080,0.00112,0.06024,0,171,0,0,1,0,1,0,0,-104.8,-19.91,104.92,26.58,0,0,0,0
680,br680,bus4081,bus4080,0.00112,0.06024,0,171,0,0,1,0,1,0,0,-104.8,-19.91,104.92,26.58,0,0,0,0
681,br681,bus4082,bus4080,0.00121,0.05053,0,342,0,0,1,0,1,0,0,242.72,32.28,-242.05,-4.27,0,0,0,0
682,br682,bus4083,bus4080,0.00111,0.04655,0,342,0,0,1,0,1,0,0,242.72,33.27,-242.1,-7.44,0,0,0,0
683,br683,bus4084,bus4080,0.00039,0.02538,0,338,0,0,1,0,1,0,0,242.72,51.43,-242.5,-36.98,0,0,0,0
684,br684,bus4085,bus4080,0.00054,0.02176,0,500,0,0,1,0,1,0,0,168.05,54.88,-167.89,-48.59,0,0,0,0
685,br685,bus4140,bus4080,0.00421,0.04377,0.14917,750,0,0,0,0,1,0,0,-184.27,17.56,185.64,-19.02,0,0,0,0
686,br686,bus4080,bus4151,0.00484,0.05033,0.17151,750,0,0,0,0,1,0,0,206.45,-7.63,-204.5,9.88,0,0,0,0
687,br687,bus4080,bus4181,0.00409,0.03994,0.07686,647,0,0,0,0,1,0,0,-221.41,43.45,223.39,-32.16,0,0,0,0
688,br688,bus4183,bus4080,0.002,0.02,0.07,820,0,0,0,0,1,0,0,-509,15.53,514.02,27.31,0,0,0,0
689,br689,bus4086,bus4106,0.02192,0.09592,0.01461,149,0,0,0,0,1,0,0,-48.72,36.95,49.52,-34.93,0,0,0,0
690,br690,bus4110,bus4086,0.01641,0.07179,0.01093,149,0,0,0,0,1,0,0,-47.62,-12.51,48.01,13.11,0,0,0,0
691,br691,bus4156,bus4087,0.00563,0.02463,0.00375,221,0,0,0,0,1,0,0,-36.96,-85.31,37.45,87.09,0,0,0,0
692,br692,bus4090,bus4089,0.01451,0.58764,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
693,br693,bus4091,bus4089,0.00427,0.20036,0,37,0,0,1,0,1,0,0,23.43,3.95,-23.41,-2.84,0,0,0,0
694,br694,bus4092,bus4089,0.0034,0.12539,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
695,br695,bus4093,bus4089,0.01405,0.24296,0,40,0,0,1,0,1,0,0,27.92,2.53,-27.81,-0.66,0,0,0,0
696,br696,bus4094,bus4089,0.00238,0.09215,0,40,0,0,1,0,1,0,0,27.92,8.12,-27.9,-7.36,0,0,0,0
697,br697,bus4095,bus4089,0.0077,0.18665,0,40,0,0,1,0,1,0,0,27.92,3.75,-27.86,-2.3,0,0,0,0
698,br698,bus4096,bus4089,0.01248,0.29442,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
699,br699,bus4097,bus4089,0.00925,0.21151,0,40,0,0,1,0,1,0,0,27.92,3.29,-27.85,-1.65,0,0,0,0
700,br700,bus4098,bus4089,0.01041,0.22475,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
701,br701,bus4089,bus4194,0.01637,0.06793,0.01153,149,0,0,0,0,1,0,0,-75.02,23.83,76.03,-20.77,0,0,0,0
702,br702,bus4169,bus4099,0.00915,0.0625,0.01063,221,0,0,0,0,1,0,0,-56.38,0.87,56.68,0.13,0,0,0,0
703,br703,bus4169,bus4099,0.00915,0.0625,0.01063,221,0,0,0,0,1,0,0,-56.38,0.87,56.68,0.13,0,0,0,0
704,br704,bus4100,bus4120,0.00186,0.00773,0.00131,250,0,0,0,0,1,0,0,75.71,25.97,-75.59,-25.6,0,0,0,0
705,br705,bus4150,bus4100,0.00216,0.01393,0.00266,221,0,0,0,0,1,0,0,-122.93,-8.1,123.26,10,0,0,0,0
706,br706,bus4150,bus4100,0.00216,0.01393,0.00266,221,0,0,0,0,1,0,0,-122.93,-8.1,123.26,10,0,0,0,0
707,br707,bus4168,bus4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.58,21.96,-124.28,-20.1,0,0,0,0
708,br708,bus4168,bus4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.58,21.96,-124.28,-20.1,0,0,0,0
709,br709,bus4168,bus4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.58,21.96,-124.28,-20.1,0,0,0,0
710,br710,bus4175,bus4101,0.01931,0.08013,0.0136,149,0,0,0,0,1,0,0,62.07,11.96,-61.32,-10.25,0,0,0,0
711,br711,bus4197,bus4101,0.02022,0.09011,0.01321,149,0,0,0,0,1,0,0,80.44,11.31,-79.16,-6.98,0,0,0,0
712,br712,bus4126,bus4102,0.00411,0.02652,0.00506,300,0,0,0,0,1,0,0,156.07,-19.76,-155.06,25.75,0,0,0,0
713,br713,bus4126,bus4102,0.00411,0.02652,0.00506,300,0,0,0,0,1,0,0,156.07,-19.76,-155.06,25.75,0,0,0,0
714,br714,bus4102,bus4171,0.00634,0.04334,0.00737,250,0,0,0,0,1,0,0,142.97,-29.18,-141.64,37.58,0,0,0,0
715,br715,bus4102,bus4171,0.00634,0.04334,0.00737,250,0,0,0,0,1,0,0,142.97,-29.18,-141.64,37.58,0,0,0,0
716,br716,bus4105,bus4104,0.00385,0.08871,0,128,0,0,1,0,1,0,0,67.5,13.06,-67.32,-8.95,0,0,0,0
717,br717,bus4105,bus4104,0.00385,0.08871,0,128,0,0,1,0,1,0,0,67.5,13.06,-67.32,-8.95,0,0,0,0
718,br718,bus4145,bus4104,0.01294,0.03109,0.00422,98,0,0,0,0,1,0,0,-7.45,-13.65,7.48,13.3,0,0,0,0
719,br719,bus4170,bus4108,0.00818,0.0358,0.00545,149,0,0,0,0,1,0,0,-85.19,-5.34,85.8,7.47,0,0,0,0
720,br720,bus4109,bus4156,0.00373,0.02127,0.0032,98,0,0,0,0,1,0,0,-38.51,-37.09,38.62,37.4,0,0,0,0
721,br721,bus4110,bus4171,0.02886,0.11974,0.02032,149,0,0,0,0,1,0,0,-9.73,-3.74,9.76,1.81,0,0,0,0
722,br722,bus4186,bus4111,0.00861,0.0384,0.00563,221,0,0,0,0,1,0,0,-78.35,51.24,79.11,-48.4,0,0,0,0
723,br723,bus4124,bus4112,0.01932,0.13196,0.02245,221,0,0,0,0,1,0,0,-103.16,8.36,105.26,3.75,0,0,0,0
724,br724,bus4124,bus4112,0.01932,0.13196,0.02245,221,0,0,0,0,1,0,0,-103.16,8.36,105.26,3.75,0,0,0,0
725,br725,bus4112,bus4141,0.0066,0.04599,0.00752,221,0,0,0,0,1,0,0,-108.05,-4.54,108.81,9.04,0,0,0,0
726,br726,bus4112,bus4141,0.0066,0.04599,0.00752,221,0,0,0,0,1,0,0,-108.05,-4.54,108.81,9.04,0,0,0,0
727,br727,bus4114,bus4113,0.00072,0.01874,0,387,0,0,1,0,1,0,0,-212.17,-41.68,212.5,50.24,0,0,0,0
728,br728,bus4115,bus4113,0.00101,0.05405,0,180,0,0,1,0,1,0,0,131.43,37.25,-131.26,-27.92,0,0,0,0
729,br729,bus4116,bus4113,0.00162,0.05686,0,180,0,0,1,0,1,0,0,123.76,34.12,-123.51,-25.45,0,0,0,0
730,br730,bus4146,bus4113,0.0025,0.02448,0.04711,548,0,0,0,0,1,0,0,-12.03,-2.14,12.04,-2.74,0,0,0,0
731,br731,bus4190,bus4114,0.00237,0.01616,0.00275,221,0,0,0,0,1,0,0,-86.62,-24.8,86.81,25.81,0,0,0,0
732,br732,bus4190,bus4114,0.00237,0.01616,0.00275,221,0,0,0,0,1,0,0,-86.62,-24.8,86.81,25.81,0,0,0,0
733,br733,bus4117,bus4172,0.01489,0.06176,0.01048,149,0,0,0,0,1,0,0,80.61,-6.14,-79.66,9.04,0,0,0,0
734,br734,bus4139,bus4118,0.0147,0.08395,0.01262,98,0,0,0,0,1,0,0,31.45,-4.85,-31.3,4.51,0,0,0,0
735,br735,bus4148,bus4118,0.0246,0.14051,0.02111,98,0,0,0,0,1,0,0,-17.33,6.92,17.42,-8.44,0,0,0,0
736,br736,bus4164,bus4119,0.02453,0.1676,0.02851,221,0,0,0,0,1,0,0,-68.02,8.62,69.18,-3.61,0,0,0,0
737,br737,bus4122,bus4157,0.00313,0.02183,0.00357,221,0,0,0,0,1,0,0,-121.37,32.33,121.86,-29.29,0,0,0,0
738,br738,bus4122,bus4157,0.00313,0.02183,0.00357,221,0,0,0,0,1,0,0,-121.37,32.33,121.86,-29.29,0,0,0,0
739,br739,bus4123,bus4180,0.01637,0.09826,0.01333,98,0,0,0,0,1,0,0,-34.09,7.79,34.3,-7.85,0,0,0,0
740,br740,bus4128,bus4124,0.02044,0.13201,0.02518,221,0,0,0,0,1,0,0,-89.23,20.56,90.96,-11.82,0,0,0,0
741,br741,bus4128,bus4124,0.02044,0.13201,0.02518,221,0,0,0,0,1,0,0,-89.23,20.56,90.96,-11.82,0,0,0,0
742,br742,bus6264,bus4125,0.03218,0.07865,0.0103,98,0,0,0,0,1,0,0,49.08,-4.35,-48.31,5.21,0,0,0,0
743,br743,bus4193,bus4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,147.62,6,-146.5,1.14,0,0,0,0
744,br744,bus4193,bus4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,147.62,6,-146.5,1.14,0,0,0,0
745,br745,bus4193,bus4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,147.62,6,-146.5,1.14,0,0,0,0
746,br746,bus4144,bus4127,0.02101,0.12616,0.01712,98,0,0,0,0,1,0,0,25.62,-15.63,-25.43,15.09,0,0,0,0
747,br747,bus4129,bus4130,0.03748,0.09002,0.01222,98,0,0,0,0,1,0,0,27.09,-6.17,-26.81,5.55,0,0,0,0
748,br748,bus4129,bus4176,0.02359,0.14166,0.01922,98,0,0,0,0,1,0,0,-45.6,0.93,46.07,-0.15,0,0,0,0
749,br749,bus4130,bus4179,0.01386,0.07916,0.0119,98,0,0,0,0,1,0,0,17.33,13.51,-17.26,-14.35,0,0,0,0
750,br750,bus4132,bus4131,0.00028,0.01679,0,246.6,0,0,1,0,1,0,0,-101.44,-9.54,101.47,11.22,0,0,0,0
751,br751,bus4132,bus4131,0.00028,0.01679,0,246.6,0,0,1,0,1,0,0,-101.44,-9.54,101.47,11.22,0,0,0,0
752,br752,bus4133,bus4131,0.00199,0.07159,0,101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
753,br753,bus4134,bus4131,0.00198,0.14741,0,103,0,0,1,0,1,0,0,10.21,-3.73,-10.21,3.9,0,0,0,0
754,br754,bus4135,bus4131,0.00314,0.14014,0,103,0,0,1,0,1,0,0,10.21,-3.73,-10.21,3.89,0,0,0,0
755,br755,bus4136,bus4131,0.00315,0.18409,0,105,0,0,1,0,1,0,0,10.21,-3.73,-10.21,3.94,0,0,0,0
756,br756,bus4137,bus4131,0.00218,0.08044,0,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
757,br757,bus4138,bus4131,0.00058,0.03762,0,135,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
758,br758,bus4131,bus6308,0.00739,0.05281,0.09628,443,0,0,0,0,1,0,0,33.03,-1.17,-32.95,-8.24,0,0,0,0
759,br759,bus4132,bus4143,0.02006,0.08324,0.01413,149,0,0,0,0,1,0,0,58.06,6.84,-57.39,-5.53,0,0,0,0
760,br760,bus6357,bus4132,0.01827,0.07994,0.01217,149,0,0,0,0,1,0,0,-61.42,6.08,62.11,-4.34,0,0,0,0
761,br761,bus4139,bus4144,0.00882,0.05038,0.00757,98,0,0,0,0,1,0,0,42.15,-10.75,-41.97,11,0,0,0,0
762,br762,bus4139,bus4169,0.01144,0.05002,0.00762,149,0,0,0,0,1,0,0,-84.22,12.59,85.08,-9.57,0,0,0,0
763,br763,bus4141,bus4140,0.00072,0.03223,0,428,0,0,1,0,1,0,0,-180.84,-17.7,181.07,27.93,0,0,0,0
764,br764,bus4142,bus4140,0.00054,0.02789,0,168,0,0,1,0,1,0,0,141,40.04,-140.89,-34.49,0,0,0,0
765,br765,bus4140,bus4151,0.00411,0.02936,0.05353,443,0,0,0,0,1,0,0,78.49,6.77,-78.25,-10.66,0,0,0,0
766,br766,bus4140,bus4196,0.01639,0.11706,0.21342,523,0,0,0,0,1,0,0,65.6,-17.76,-64.93,0.01,0,0,0,0
767,br767,bus4141,bus4165,0.01975,0.08194,0.0139,221,0,0,0,0,1,0,0,-111.85,30.65,114.41,-21.47,0,0,0,0
768,br768,bus4189,bus4143,0.02761,0.11455,0.01944,149,0,0,0,0,1,0,0,-42.52,-1.26,43.03,1.46,0,0,0,0
769,br769,bus4147,bus4146,0.0002,0.0123,0,459,0,0,1,0,1,0,0,-272.55,-2.83,272.69,11.62,0,0,0,0
770,br770,bus4146,bus4196,0.00241,0.02506,0.0854,750,0,0,0,0,1,0,0,-215.28,-5.75,216.35,7.92,0,0,0,0
771,br771,bus4146,bus4196,0.00241,0.02506,0.0854,750,0,0,0,0,1,0,0,-215.28,-5.75,216.35,7.92,0,0,0,0
772,br772,bus4148,bus4179,0.03149,0.1891,0.02566,98,0,0,0,0,1,0,0,2.69,-11.06,-2.66,8.71,0,0,0,0
773,br773,bus4173,bus4149,0.02612,0.11641,0.01707,170,0,0,0,0,1,0,0,64.23,-8.84,-63.13,12.04,0,0,0,0
774,br774,bus4149,bus4182,0.00774,0.05286,0.00899,221,0,0,0,0,1,0,0,-55.61,-8.29,55.86,9.08,0,0,0,0
775,br775,bus4152,bus4151,0.00143,0.08362,0,78,0,0,1,0,1,0,0,30.88,-5.58,-30.86,6.37,0,0,0,0
776,br776,bus4152,bus4151,0.00143,0.08362,0,78,0,0,1,0,1,0,0,30.88,-5.58,-30.86,6.37,0,0,0,0
777,br777,bus4153,bus4151,0.0006,0.01612,0,381,0,0,1,0,1,0,0,212.4,60.32,-212.13,-52.95,0,0,0,0
778,br778,bus4151,bus4158,0.00609,0.06334,0.21583,750,0,0,0,0,1,0,0,-217.28,38.92,220.18,-31.19,0,0,0,0
779,br779,bus4164,bus4155,0.00412,0.02661,0.00508,221,0,0,0,0,1,0,0,66,-9.19,-65.82,9.86,0,0,0,0
780,br780,bus4159,bus4158,0.0006,0.02511,0,620,0,0,1,0,1,0,0,-297.85,-42.11,298.39,64.88,0,0,0,0
781,br781,bus4159,bus4158,0.0006,0.02511,0,620,0,0,1,0,1,0,0,-297.85,-42.11,298.39,64.88,0,0,0,0
782,br782,bus4160,bus4158,0.00047,0.02419,0,298,0,0,1,0,1,0,0,197.22,68.62,-197.02,-58.68,0,0,0,0
783,br783,bus4161,bus4158,0.00081,0.05928,0,296,0,0,1,0,1,0,0,87.79,28.72,-87.72,-23.95,0,0,0,0
784,br784,bus4162,bus4158,0.00201,0.05867,0,293,0,0,1,0,1,0,0,112.46,27.68,-112.21,-20.26,0,0,0,0
785,br785,bus4163,bus4158,0.0037,0.15066,0,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
786,br786,bus4159,bus4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,139.88,18.49,-139.77,-17.77,0,0,0,0
787,br787,bus4159,bus4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,139.88,18.49,-139.77,-17.77,0,0,0,0
788,br788,bus4159,bus4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,139.88,18.49,-139.77,-17.77,0,0,0,0
789,br789,bus4159,bus4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,139.88,18.49,-139.77,-17.77,0,0,0,0
790,br790,bus4166,bus4165,0.00217,0.09206,0,132,0,0,1,0,1,0,0,75.38,-14.47,-75.25,19.82,0,0,0,0
791,br791,bus4166,bus4165,0.00217,0.09206,0,132,0,0,1,0,1,0,0,75.38,-14.47,-75.25,19.82,0,0,0,0
792,br792,bus4186,bus4167,0.01453,0.06359,0.00968,149,0,0,0,0,1,0,0,-34.06,12.1,34.26,-12.21,0,0,0,0
793,br793,bus4180,bus4170,0.00815,0.03567,0.00543,149,0,0,0,0,1,0,0,-49.13,5.18,49.33,-4.82,0,0,0,0
794,br794,bus6221,bus4172,0.01492,0.06529,0.00994,149,0,0,0,0,1,0,0,32.46,20.38,-32.24,-20.46,0,0,0,0
795,br795,bus4172,bus6346,0.01189,0.05202,0.00792,149,0,0,0,0,1,0,0,69.59,-0.57,-69.02,2.29,0,0,0,0
796,br796,bus7030,bus4173,0.02382,0.10423,0.01587,149,0,0,0,0,1,0,0,77.68,-0.91,-76.29,5.43,0,0,0,0
797,br797,bus6015,bus4174,0.00722,0.02995,0.00508,221,0,0,0,0,1,0,0,62.98,-51.93,-62.51,53.4,0,0,0,0
798,br798,bus6276,bus4174,0.01173,0.04865,0.00826,149,0,0,0,0,1,0,0,-43.03,-27.89,43.34,28.34,0,0,0,0
799,br799,bus4176,bus4175,0.02194,0.09598,0.01462,149,0,0,0,0,1,0,0,66.12,1.68,-65.22,0.7,0,0,0,0
800,br800,bus4177,bus4176,0.0053,0.11274,0,115,0,0,1,0,1,0,0,56.25,4.08,-56.09,-0.77,0,0,0,0
801,br801,bus4177,bus4176,0.0053,0.11274,0,115,0,0,1,0,1,0,0,56.25,4.08,-56.09,-0.77,0,0,0,0
802,br802,bus4178,bus6253,0.02656,0.11618,0.01769,149,0,0,0,0,1,0,0,-67.43,23.43,68.75,-19.51,0,0,0,0
803,br803,bus4182,bus4181,0.00321,0.09306,0,169,0,0,1,0,1,0,0,-78.54,-15.51,78.75,21.44,0,0,0,0
804,br804,bus7274,bus4181,0.01011,0.07225,0.13172,443,0,0,0,0,1,0,0,124.78,-30.21,-123.19,27.88,0,0,0,0
805,br805,bus4184,bus4183,0.00113,0.06134,0,400,0,0,1,0,1,0,0,-225.36,-2.68,225.93,33.62,0,0,0,0
806,br806,bus4191,bus4184,0.01223,0.08358,0.01422,221,0,0,0,0,1,0,0,37.69,-9.27,-37.5,9.09,0,0,0,0
807,br807,bus4191,bus4184,0.01223,0.08358,0.01422,221,0,0,0,0,1,0,0,37.69,-9.27,-37.5,9.09,0,0,0,0
808,br808,bus4184,bus4194,0.00649,0.04522,0.00739,250,0,0,0,0,1,0,0,150.18,-7.74,-148.73,17.16,0,0,0,0
809,br809,bus4184,bus4194,0.00649,0.04522,0.00739,250,0,0,0,0,1,0,0,150.18,-7.74,-148.73,17.16,0,0,0,0
810,br810,bus4187,bus4189,0.02899,0.12682,0.01931,149,0,0,0,0,1,0,0,-26,8.96,26.22,-9.86,0,0,0,0
811,br811,bus4193,bus4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.02,-22.83,207.18,32.97,0,0,0,0
812,br812,bus4193,bus4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.02,-22.83,207.18,32.97,0,0,0,0
813,br813,bus4193,bus4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.02,-22.83,207.18,32.97,0,0,0,0
814,br814,bus4196,bus4195,8.00E-05,0.00576,0,1233,0,0,1,0,1,0,0,-481.56,-30.11,481.74,42.79,0,0,0,0
815,br815,bus4195,bus6239,0.00265,0.0321,2.1323,2020,0,0,0,0,1,0,0,-412.74,-56.04,417.07,-118.17,0,0,0,0
816,br816,bus4197,bus4196,0.00072,0.03236,0,200,0,0,1,0,1,0,0,-113.7,-10.25,113.79,14.27,0,0,0,0
817,br817,bus5003,bus5181,0.00233,0.01026,0.00478,187,0,0,0,0,1,0,0,-41.79,-9.68,41.84,9.4,0,0,0,0
818,br818,bus5213,bus5003,0.00127,0.0072,0.00387,251,0,0,0,0,1,0,0,77.2,-6.72,-77.12,6.79,0,0,0,0
819,br819,bus5003,bus5436,0.00455,0.01936,0.00968,187,0,0,0,0,1,0,0,5.27,-29.31,-5.23,28.53,0,0,0,0
820,br820,bus5004,bus5426,0.00757,0.04276,0.023,251,0,0,0,0,1,0,0,64.93,-15.84,-64.59,15.54,0,0,0,0
821,br821,bus5476,bus5004,0.004,0.0226,0.01216,251,0,0,0,0,1,0,0,76.87,-12.31,-76.62,12.52,0,0,0,0
822,br822,bus5133,bus5005,0.00846,0.03598,0.018,187,0,0,0,0,1,0,0,-21.59,1.68,21.63,-3.35,0,0,0,0
823,br823,bus5005,bus5435,0.00739,0.03256,0.01515,187,0,0,0,0,1,0,0,-30.57,0.81,30.64,-2.06,0,0,0,0
824,br824,bus5006,bus5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-168.11,25.51,168.32,-24.23,0,0,0,0
825,br825,bus5006,bus5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-168.11,25.51,168.32,-24.23,0,0,0,0
826,br826,bus5006,bus5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-168.11,25.51,168.32,-24.23,0,0,0,0
827,br827,bus5289,bus5006,0.00065,0.00498,0.00262,310,0,0,0,0,1,0,0,-158.65,51.94,158.83,-50.8,0,0,0,0
828,br828,bus5289,bus5006,0.00065,0.00498,0.00262,310,0,0,0,0,1,0,0,-158.65,51.94,158.83,-50.8,0,0,0,0
829,br829,bus5006,bus5294,0.00495,0.02107,0.01054,187,0,0,0,0,1,0,0,86.47,-3.33,-86.09,3.89,0,0,0,0
830,br830,bus5007,bus5012,0.0011,0.00645,0.00322,251,0,0,0,0,1,0,0,130.21,12.59,-130.01,-11.79,0,0,0,0
831,br831,bus5165,bus5007,0.00088,0.00648,0.00367,409,0,0,0,0,1,0,0,202.63,35.39,-202.26,-33,0,0,0,0
832,br832,bus5134,bus5008,0.01009,0.05706,0.03069,251,0,0,0,0,1,0,0,-124.46,16.77,126.05,-10.86,0,0,0,0
833,br833,bus5347,bus5008,0.01147,0.05055,0.02353,187,0,0,0,0,1,0,0,-32.32,2.17,32.44,-4.02,0,0,0,0
834,br834,bus5396,bus5008,0.00397,0.02909,0.01648,400,0,0,0,0,1,0,0,167.18,-6.42,-166.09,12.72,0,0,0,0
835,br835,bus5294,bus5009,0.00175,0.00769,0.00358,187,0,0,0,0,1,0,0,24,-76.72,-23.88,76.87,0,0,0,0
836,br836,bus5311,bus5009,0.0016,0.00704,0.00328,187,0,0,0,0,1,0,0,14.35,-30.5,-14.33,30.25,0,0,0,0
837,br837,bus5482,bus5009,0.00139,0.0061,0.00284,409,0,0,0,0,1,0,0,24.69,125.59,-24.47,-124.88,0,0,0,0
838,br838,bus5010,bus5096,0.00127,0.00969,0.00509,310,0,0,0,0,1,0,0,-169.28,16.72,169.65,-14.39,0,0,0,0
839,br839,bus5010,bus5096,0.00127,0.00969,0.00509,310,0,0,0,0,1,0,0,-169.28,16.72,169.65,-14.39,0,0,0,0
840,br840,bus5386,bus5010,0.00106,0.00803,0.00422,310,0,0,0,0,1,0,0,-102.22,36.22,102.35,-35.68,0,0,0,0
841,br841,bus5386,bus5010,0.00106,0.00803,0.00422,310,0,0,0,0,1,0,0,-102.22,36.22,102.35,-35.68,0,0,0,0
842,br842,bus5011,bus5054,0.00746,0.04371,0.02183,251,0,0,0,0,1,0,0,80.44,8.53,-79.96,-7.86,0,0,0,0
843,br843,bus8084,bus5011,0.00545,0.03193,0.01595,251,0,0,0,0,1,0,0,88.51,11.57,-88.09,-10.7,0,0,0,0
844,br844,bus5012,bus5017,0.00663,0.0292,0.01359,187,0,0,0,0,1,0,0,48.69,-11.26,-48.53,10.66,0,0,0,0
845,br845,bus5013,bus5101,0.00798,0.03394,0.01697,187,0,0,0,0,1,0,0,63.45,1.4,-63.15,-1.84,0,0,0,0
846,br846,bus5156,bus5013,0.00645,0.02841,0.01322,187,0,0,0,0,1,0,0,77.98,-32.29,-77.53,32.87,0,0,0,0
847,br847,bus5013,bus5226,0.00745,0.03283,0.01528,187,0,0,0,0,1,0,0,-5.26,-2.03,5.26,0.45,0,0,0,0
848,br848,bus5014,bus5455,0.00556,0.03257,0.01626,251,0,0,0,0,1,0,0,-60.4,17.85,60.62,-18.14,0,0,0,0
849,br849,bus5016,bus5015,0.00015,0.01417,0,1206,0,0,1,0,1,0,0,-571.65,15.85,572.14,30.37,0,0,0,0
850,br850,bus5016,bus5015,0.00015,0.01417,0,1206,0,0,1,0,1,0,0,-571.65,15.85,572.14,30.37,0,0,0,0
851,br851,bus5063,bus5015,0.00028,0.00336,0.22327,2020,0,0,0,0,1,0,0,-308.13,229.49,308.55,-247.09,0,0,0,0
852,br852,bus5015,bus5164,0.00044,0.00534,0.35461,2020,0,0,0,0,1,0,0,249.46,-32.29,-249.19,-0.07,0,0,0,0
853,br853,bus5361,bus5015,0.00044,0.0053,0.3546,4352,0,0,0,0,1,0,0,1818.8,-103.23,-1804.3,242.61,0,0,0,0
854,br854,bus5015,bus5479,0.00057,0.00686,0.45585,2020,0,0,0,0,1,0,0,102,-23.97,-101.94,-21.18,0,0,0,0
855,br855,bus5265,bus5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.96,35.37,215.57,-31.28,0,0,0,0
856,br856,bus5265,bus5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.96,35.37,215.57,-31.28,0,0,0,0
857,br857,bus5265,bus5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.96,35.37,215.57,-31.28,0,0,0,0
858,br858,bus5420,bus5016,0.00135,0.01028,0.0054,310,0,0,0,0,1,0,0,-157.38,-3.4,157.71,5.41,0,0,0,0
